hour,day,rssi,distance,label
21,6,-71.40780651078936,0.001579737645751104,0
23,0,-64.07261049493522,0.005334936396253625,1
12,4,-68.19003154415746,0.0015166015551218283,2
19,3,-83.86236923727269,0.004060967424598782,1
20,1,-57.48713727705244,0.0008454969365516856,0
20,5,-51.78845060367233,0.0011146908370541328,0
18,4,-49.04094952517015,0.0011258882042717282,0
18,4,-50.542457828366324,0.0009228025104978337,0
20,4,-49.987293794444525,0.0019763172946114385,0
6,1,-62.623207230396105,0.008113390657778705,2
20,0,-68.40721462313623,0.009961085624726295,1
17,0,-64.73716827354413,0.00665104769530405,1
11,5,-53.60702536746842,0.0016317480346553827,0
6,6,-51.10669962992438,0.000562710813686867,0
8,2,-49.70259913746746,0.001548769735912618,0
1,1,-72.64338695446222,0.0035610544775811835,2
18,2,-53.94862945677256,0.0018686612684725417,0
19,4,-71.13451630196353,0.00034664695184716255,0
15,1,-44.33576202858865,0.0014080031192021114,0
14,4,-73.6707530118624,0.0046261786863700215,1
7,3,-62.49518529723516,0.0010819718750895717,0
8,5,-49.72150875687972,0.0008556326257807121,0
10,5,-68.87469760692326,0.0037132582311728024,1
4,6,-83.48631736664541,0.004866914866224303,1
7,6,-46.524676897335766,0.002632209322928794,0
22,3,-71.19214585846971,0.003923315873615797,1
0,5,-56.53075802576594,0.001991902943039003,0
16,2,-88.15329449858572,0.003843369630574622,1
23,6,-80.82732408703359,0.0032820365592878737,1
9,0,-57.80893416406493,0.0012635795899603862,0
18,0,-58.645841002405,0.0025651537406071894,0
22,3,-53.719214207245116,0.0010708966067619085,0
20,5,-56.03658023035783,0.000779337961062601,0
1,5,-65.2854744473249,0.006110467961838009,1
13,0,-43.40837606573555,0.0010422098882793946,0
18,5,-56.31134819715632,0.0009461399103709155,0
23,1,-68.81491568691659,0.009957258361150788,1
23,0,-64.7077019672051,0.006932198250871111,1
9,2,-58.959588532516115,0.0011211417115405144,0
22,5,-33.6709429033847,0.0013895194969872472,0
20,5,-62.33564205536762,0.0015373538795524714,0
13,6,-64.36083115404074,0.004066928131871496,2
8,1,-56.956538176744864,0.0009841863741416837,0
9,0,-57.064144397008796,0.0008586497929974859,0
20,1,-66.64050073218013,0.0011723994426430652,0
22,1,-46.898650110034765,0.0009832895467825438,0
22,4,-63.68386195518033,0.004637278844732308,1
0,1,-76.43605935432178,0.003181302895839926,1
7,2,-57.76013492987709,0.0002874145775254585,0
21,0,-46.43727863264998,0.0006385657719590775,0
7,0,-63.46182322593748,0.0024738547782977957,0
22,6,-63.94067129810149,0.0014768781025184584,0
8,3,-53.69318479575502,0.000336071868955013,0
3,6,-69.64977231804782,0.005517053086395571,1
7,1,-80.14049230766805,0.0002963674392006289,0
22,4,-60.32856981334705,0.0015021395374263823,0
8,1,-53.836000437734356,0.0013142314641969217,0
20,3,-65.5633732598836,0.0008184162102961325,0
22,1,-51.120881920598876,0.0011191580870289876,0
18,2,-56.49770998912158,0.0012605048139424466,0
13,3,-47.122855283530505,0.0020509254888683953,0
18,3,-64.88066268611675,0.0004388068299947694,0
20,0,-51.39632887575177,0.002050020340883429,0
5,3,-82.34312167636772,0.004501793471858161,2
20,0,-47.43057844651546,0.0009652422700160299,0
1,3,-16.571965887228785,0.001962364930761506,0
8,2,-66.03852880952331,0.0026338510034610296,0
18,2,-61.07301842816432,0.001503909008534035,0
3,4,-63.21193534336486,0.002744208796641887,1
19,3,-62.05316935573796,0.0008304805072903837,0
0,6,-51.072189353328966,0.002711094066739702,0
22,2,-66.55651161695232,0.000799468175919896,0
21,0,-49.49496710772667,0.0008182514622618636,0
15,2,-61.68970551326437,0.001222249878444387,0
9,2,-57.30341194456287,0.0007327726968851074,0
11,4,-51.07718184885849,0.0012017577614173002,2
22,4,-52.708313747375584,0.0005661414178402938,0
5,5,-73.25577249620977,0.01566961362168817,2
7,4,-47.374903650141626,0.0018080588029700253,0
2,2,-50.5888226098657,0.0017468459539161489,0
20,3,-52.21000176614609,0.001551787571360284,0
3,1,-48.12396720337168,0.01811271973624174,2
13,4,-59.031040751767534,0.0012339648864444505,0
3,4,-70.47114232029512,0.003693716381827063,1
22,5,-55.88914544786569,0.0010433394280356012,1
18,5,-62.871392043245514,0.00042550940136536143,0
13,5,-47.55090510896941,0.0014421811287856547,0
1,3,-57.13871250147213,0.005044408565811223,1
19,3,-47.950609928881,0.0009221762030278283,0
18,3,-53.520503869177254,0.0014839116956675176,0
7,4,-49.960064241385346,0.0008571049984040788,0
8,0,-53.62639441415345,0.0009365346506710649,0
7,0,-56.928827787733844,0.00178553185683745,0
1,1,-73.20246006381664,0.005700296574072161,1
22,5,-59.73219527258074,0.0015826947917767598,0
22,4,-57.8855560518894,0.002452375250263582,0
0,5,-61.9325046162791,0.0016405513545480126,0
14,2,-76.89092648928431,0.015044373526716295,2
11,1,-84.39460339870195,0.014563079460407548,2
7,2,-43.24431112034728,0.0011388540603798807,0
22,2,-54.15896241347681,0.0021589449867693506,0
1,5,-53.53660306150531,0.0017518634568582487,0
16,2,-81.79962248264707,0.014195848130321587,2
10,5,-59.891588164352655,0.0009234290726130639,0
13,2,-85.10021740248283,0.00796688012360641,1
7,5,-53.860594985310726,0.002190412947488218,0
7,3,-65.57750514514721,0.0010994982813163489,0
11,5,-81.33274753672839,0.0011880790560268978,2
8,2,-59.01813072749906,0.001880356058427042,0
3,1,-71.4813365148976,0.0051438985807911375,1
21,4,-56.28040089495255,0.0005862327928704571,0
1,4,-50.707918059824884,0.0007792165646399351,0
0,0,-73.83968967046074,0.004621746995992146,1
18,5,-70.07937577465147,0.0010389816199435223,0
19,4,-136.97191686518607,0.023128532454294793,2
3,2,-80.57453097397065,0.00349494064487905,1
9,6,-65.13870528031784,0.0006239949797426464,0
8,4,-38.715195425863925,0.0009461198890007264,0
18,6,-45.94929845749004,0.0005996330802077473,0
2,0,-53.926982332118726,0.0008872566040127453,0
10,4,-53.81556158056581,0.013203917183305849,2
21,5,-60.890083881130884,0.0012671698261248706,0
0,2,-62.0617997688427,0.006170983870273365,1
2,2,-87.16828171262046,0.002134472711127001,2
11,4,-62.885855145166715,0.00420849602394466,1
9,6,-56.110247444970895,0.0008569163870682759,0
7,3,-66.74496324313903,0.0063931981583821755,1
0,3,-62.61301032434646,0.004146604243061413,1
0,6,-56.77615356627741,0.01090723508765738,2
8,5,-70.70660610828922,0.0025791331788361815,0
14,0,-77.90352688847454,0.00012823474252303564,0
11,3,-57.41758382159625,0.005948483207851524,1
2,5,-69.9317410956013,0.027898618102808786,2
17,1,-49.9296449232555,0.0005551774475102591,0
20,2,-66.21230855653377,0.0005812127833702963,0
14,1,-58.878687212937834,0.0004737199004500421,0
5,6,-57.85952288144325,0.0015093293839659235,0
22,0,-57.25480484354465,0.004764494510276713,1
9,6,-61.85955743061945,0.0011847700802308438,0
21,6,-44.44611289397834,0.00046089936583903725,0
3,5,-76.2412203365563,0.004187343178460344,1
3,5,-60.50825832121724,0.004597020816231881,1
1,2,-65.06222332122258,0.00652805452210054,1
21,6,-42.681758878787576,0.0019708690168684655,0
3,2,-46.53235533650238,0.006161369537255641,1
21,0,-49.22909000810762,0.0018191259651970928,0
18,6,-52.29113981534236,0.0007639543543702266,0
22,2,-84.66116095508707,0.02077540054108922,2
22,5,-59.73858578815231,0.0013148606067183081,0
20,4,-62.27551627259715,0.0008764746301506743,0
22,2,-68.37259410776315,0.007435177728450188,1
19,0,-40.55179745181428,0.001455090055106404,0
7,2,-70.94427678202634,0.0021348596602576127,0
21,6,-51.55453541459546,0.0008127523596963236,0
22,1,-58.495751491114945,0.0018950585388510831,0
4,3,-53.730065657481916,0.001201455661959534,0
19,6,-64.5876866111396,0.0007816712849392655,0
2,2,-60.18361840762123,0.006978806460925331,1
17,0,-56.881728800215306,0.00037045254743857777,0
3,2,-81.45576979478875,0.0049428731017285175,1
3,0,-59.067721046969915,0.004080907524046288,2
0,0,-58.8949100989752,0.00840245036739062,1
12,3,-44.37647289110483,0.0008525032267734683,0
20,1,-45.345361265301776,0.0009136430757558848,0
23,2,-43.34907193719025,0.010157162179151283,2
18,5,-53.79279765600612,0.001995490860861927,0
23,3,-70.40452463131197,0.0027082672759909943,0
22,1,-47.59056029845015,0.001219610153612259,0
1,4,-61.06755218736052,0.006441080260949872,1
23,6,-44.934003013685505,0.0013728937118450328,0
7,3,-52.12929590345507,0.0012091299126815245,0
22,5,-53.553725641929425,0.0007091889695783214,0
8,4,-56.664156956840074,0.001157785123019251,0
8,4,-57.293172135265166,0.0016508360906697837,0
3,6,-75.15773020636165,0.006202473930137713,1
7,5,-63.168794003072115,0.0008871829890536217,0
4,4,-63.72321958359128,0.02008577590867859,2
7,5,-88.17914377483683,0.013986044182882474,2
20,4,-53.339721552520416,0.0007721575886233418,0
2,0,-76.60218461232017,0.000765525366523239,1
2,3,-53.147402372697385,0.014261849369450963,2
18,0,-74.71461069993042,0.0008813953364667725,0
23,4,-61.676016291928285,0.005180000275654262,1
2,3,-68.73973507353075,0.004598000676386685,1
22,0,-59.90943070144217,0.002085261006196119,0
7,3,-83.70101514596129,0.0027760333470809046,2
7,6,-47.35743807882195,0.0006364341894504815,0
4,1,-55.01626651268438,0.015569549804696008,2
3,6,-66.80171911368109,0.010252458738062055,1
23,2,-62.588932353706504,0.007065167492395428,2
20,4,-63.89533813075299,0.0015042710733528496,0
20,4,-42.62490866170407,0.0016623821719927352,0
18,2,-66.61591082893776,0.000851499001107314,0
19,4,-52.050539813001606,0.0026717384005203195,0
22,5,-47.31278190947198,0.0010711317317533735,0
8,2,-75.0866647455712,0.009600198003651651,1
22,6,-47.27274324715296,0.001126365134944191,0
19,3,-48.24429014809097,0.0012018850617223063,0
21,1,-59.23771891947986,0.001878004877794131,0
22,6,-68.21955042039035,0.005562682480332947,1
0,1,-66.14497433796336,0.005690702055816618,1
5,2,-85.42968655850001,0.017875551817157255,2
17,3,-69.86563606316514,0.00471123886806603,2
22,2,-61.58496259141695,0.003043734733054906,0
23,0,-63.669330152357446,0.006480765021546804,1
9,0,-68.83688992235665,0.00039080524298248633,0
9,5,-48.825973329052125,0.0012977466868910742,0
13,1,-61.69222210890026,0.0056306329985503925,1
20,5,-60.97634777134474,0.0011712392116379675,0
18,0,-35.79234952851776,0.002170263824632291,0
11,3,-53.55759143218529,0.003101750680948597,1
22,4,-61.25053957852563,0.0008660252302779079,0
9,4,-42.567073118722206,0.00027344303262050076,0
19,3,-64.99061702286608,0.0025159648588773758,0
18,5,-49.20180542557974,0.0008381230178757269,0
11,3,-43.879973944243666,0.006607505728243548,1
0,4,-70.94975185162784,0.006627746099055152,1
18,3,-28.875206573306155,0.0012751625836157918,0
12,3,-55.58992830671657,0.0005302613993323021,0
12,2,-44.224307014539264,0.002775555238591277,0
18,3,-63.91777780955741,0.0016968351555902634,0
21,6,0.2694148854004297,0.001166253404374359,0
7,2,-59.51189256000267,0.0011195797735678542,0
6,5,-61.42638468302781,0.00022227816287726657,0
11,3,-64.88318560186829,0.0006295390288259808,0
3,3,-57.3986040307441,0.002520917407129376,2
20,3,-59.665215143480744,0.00105130873949382,0
18,2,-49.36593865662446,0.0016330258258819876,0
20,6,-58.551691918785735,0.0015804336218798445,0
7,3,-47.260223427523655,0.0016666191137417782,0
6,1,-95.75340203999328,0.02656283922873598,2
0,3,-80.6315814278742,0.005055770539052903,1
9,5,-63.450575131969416,0.0011236813480132223,0
22,3,-51.21072170398542,0.0005359264221991314,0
18,2,-46.1000593159126,0.0012251659682008323,0
7,0,-75.72090526269356,0.0009536427949591545,0
7,6,-52.37572966787076,0.0013818504057908818,0
9,4,-62.79996437660693,0.0016146516805332569,0
22,2,-58.312936718943675,0.004709341773592663,1
23,4,-56.98986577654105,0.00865292565774636,1
11,6,-76.56846718527234,0.004595948302206886,1
12,2,-46.966745505211435,0.0007590773466842949,0
23,5,-82.91771139607609,0.004953040286532956,1
23,3,-56.6392633054597,0.0017275960489498568,0
9,0,-46.74587819624038,0.0009482867059746823,0
18,0,-60.12493092548726,0.0024813720615087815,0
13,4,-48.11469338669122,0.0009277006101957696,0
23,3,-57.58424691908938,0.000373877598308874,0
10,5,-73.41513454776515,0.039985706989113995,2
16,5,-49.52798481894348,0.0018695747373197358,0
8,6,-62.3199499271807,0.00043234466527839296,0
23,3,-63.788379653845304,0.006714297438849992,1
22,6,-45.5641873261082,0.0011061023100446539,0
19,5,-48.918462006405626,0.0014938547650442838,0
2,3,-57.05082446618933,0.004516892629175499,1
8,3,-76.10982369014742,0.0013809662116310128,0
7,3,-60.68644123626121,0.0010548496409998052,0
19,3,-46.37413496062445,0.0029321975482635046,0
18,5,-47.914414356501716,0.0007602090841873284,0
9,4,-55.11155425098133,0.0026379615125490703,0
22,0,-120.08793636828757,0.007415709879171966,2
21,5,-52.836544796345876,0.0018585250174523915,0
3,0,-51.80013659593776,0.004440208746369011,1
8,2,-59.934193071796926,0.001446944708987482,0
21,0,-51.64686643234644,0.00639756318923041,1
11,0,-56.86018140608643,0.0017809592138341196,0
7,6,-33.15369688969787,0.0008160208460794974,0
18,5,-48.8725985659251,0.0010725293213266298,0
22,6,-56.2382617948572,0.004424792059533878,1
7,2,-34.774469479825,0.0019978598669189345,0
8,6,-46.931860953172,0.0016054257102539383,0
18,1,-60.48434670152684,0.0011460477254802977,0
0,3,-74.92800573739038,0.0046001689985699125,1
19,0,-61.78707528467185,0.001273931984871974,0
19,0,-60.506767479627236,0.00203149448487111,0
20,0,-46.500822242365736,0.0009552454122483476,0
21,5,-53.58194333998194,0.0009425096390824657,0
19,4,-61.57086467568182,0.0031928236813540817,0
21,0,-51.57625957594071,0.0014554386104429272,0
2,2,-57.24413083067436,0.0015252909279336764,0
3,1,-45.383669586789786,0.0016422385298092313,1
10,5,-33.58913663640998,0.0063328147359971165,1
14,0,-41.774059278369336,0.0016214092862313534,0
23,3,-84.64133474325286,0.005645447655635454,1
4,5,-67.73583352310862,0.012717025945175623,2
7,0,-79.09667332883636,0.002530346730968573,1
2,4,-60.62970914937051,0.008127888415386992,1
21,3,-58.778298167015066,0.0013217725221728563,0
10,0,-70.68371217815636,0.0038900518325025086,1
9,5,-52.95247495380812,0.0006984955083280748,0
7,4,-42.19733018436082,0.0022206048438631284,0
9,6,-54.0554698588764,0.002287831283523744,0
8,4,-45.18059655907177,0.0013825266944238223,0
18,0,-39.969574479140576,0.00145418511955456,0
15,5,-41.60160816131118,0.0016905348158564642,0
20,2,-42.73372976794123,0.0008755528447961112,0
19,5,-68.67101025040982,0.0009230852059045423,0
9,6,-77.74737224409007,0.005812977315456936,1
18,3,-76.9004362995379,0.004990688359519259,1
22,0,-47.80770215726423,0.006973514302640103,1
20,2,-52.761060299449085,0.001684579878012318,0
23,3,-59.471018815581324,0.0074824665979885,1
8,5,-79.473751804496,0.001643735457159023,0
18,2,-40.77496920681045,0.0008854795089566838,0
16,3,-52.70611479010856,0.007049262240884722,1
23,0,-64.12199240427333,0.012749689088106612,2
2,1,-53.62867712062679,0.0036378682237205935,1
20,2,-72.86168417432968,0.006771853655969278,1
23,1,-95.5533729897877,0.006185568125115352,2
8,1,-33.15031912650358,0.0025061788587271445,0
7,4,-70.24645782786932,0.0012067323845382043,0
21,5,-52.09665552970057,0.0025689459913978735,0
18,6,-68.5111189887164,0.0007726283860008505,0
19,4,-44.91698218333606,0.0018250173230791433,0
7,5,-57.40015471819526,0.0007747061281517489,0
22,4,-58.36465238076031,0.0002958821505420949,0
8,3,-47.47395839309483,0.00019392316570970012,0
21,6,-61.21919121435598,0.001809886493493439,0
0,4,-61.73777929883569,0.0065492709054810316,1
7,2,-48.86762981765794,0.00034556530667974696,0
17,5,-92.54144140108988,0.006622693693562412,2
19,6,-57.08921336314844,0.002649473326319923,0
8,6,-73.21729767821527,0.006540085144423186,1
7,3,-48.04400179014781,0.0008246657118634518,0
10,5,-65.1947177917213,0.0010862154818680344,0
0,5,-73.59004850373594,0.0033197597104216727,1
5,2,-49.65451770645176,0.0011022172819961083,0
3,2,-61.84497651141211,0.012714513543250145,2
10,2,-72.5825985347776,0.0012652251149496703,2
7,6,-47.53648696270033,0.00042293435186007344,0
22,4,-56.72032224253738,0.0014792017346023218,0
20,2,-41.924764729905746,0.001255381008296615,0
23,1,-43.56953543875836,0.000847286398828063,0
7,0,-54.66805568204803,0.002566947586832478,0
3,2,-63.75773533351495,0.0029528575498633976,1
19,3,-37.36632314890268,0.0026905041172888737,0
21,0,-58.27464549370093,0.0009949821633191097,0
7,2,-50.04044707972854,0.0011242063926046135,0
19,1,-54.02121265651025,0.0007911026457163732,0
9,2,-54.523233041328,0.000491344604582319,0
0,2,-50.553557178360634,0.00233640407085722,1
22,3,-58.15766524239908,0.0012787626552300216,0
9,5,-62.51215160025554,0.0014561915094037446,0
2,4,-69.37110080948358,0.008674348771785257,1
8,6,-69.64286893530884,0.0017921598635448988,0
0,5,-59.323304468834124,0.005411549825689882,1
18,6,-47.24611985474763,0.0008575428956871259,0
18,1,-9.60451638532355,0.0025407761792165862,0
7,1,-30.910365768173712,0.0009029602331408986,0
12,5,-85.31802196995164,0.02287895979396656,2
2,0,-67.58699520182056,0.010904454700491697,1
14,0,-49.137952883773295,0.002434562216940101,0
9,6,-57.22937748757286,0.001683438149764328,0
20,2,-50.052740560707406,0.0005204541402606292,0
8,0,-53.45485134656715,0.0013713503612391145,0
20,2,-65.23439114603836,0.0007033754859969774,0
9,3,-61.784059075409466,0.0008491051735166664,0
5,4,-43.89039396167091,0.001799998312657516,0
20,2,-55.27726598868292,0.0015974651184194311,0
20,0,-51.418416947143356,0.001053602979519362,0
1,4,-62.10546293255725,0.008806675025669666,1
20,2,-64.5428113113847,0.0015011860045864758,0
7,1,-44.89370492334935,0.0011711566945246624,0
3,6,-80.57855619114439,0.0058020949292616805,1
9,1,-58.233333978036505,0.008983097489865925,2
8,2,-61.25113349324152,0.0008730019071646392,0
7,3,-51.060196673331596,0.0011989098320828984,0
3,4,-83.49852152149627,0.004166989342573213,1
8,5,-58.442013292439405,0.002240633561342614,0
22,2,-66.68349148098643,0.0005556820212722848,0
23,3,-61.75336688409084,0.00031569626024235254,0
22,1,-44.392935316367726,0.0011476072046447852,0
19,2,-62.17485908585228,0.001052667384024248,0
9,1,-66.78477302651024,0.01279355155211326,2
20,6,-51.374219947523144,0.001590818297796962,0
2,5,-49.118737636206454,0.009879876186064476,1
16,3,-52.1557399397202,0.0009067538066849948,0
20,6,-65.88700456806193,0.0017748183467662956,0
18,4,-75.26026682388681,0.006860176595589634,1
14,1,-62.62953989485843,0.0009012940987662631,0
0,1,-66.53262318241637,0.005236355853091537,1
21,1,-44.77594249127948,0.0010907129124165995,0
8,2,-70.51572297497219,0.0016694606209421436,0
15,3,-66.33655505461675,0.0016096721652511673,0
3,4,-55.994541070089305,0.0055926794053079475,1
8,6,-42.48739775147904,0.0011135226564433264,0
9,5,-49.60142699203979,0.004416697727243773,1
22,0,-52.493869061471194,0.0006967808740661312,0
21,1,-56.03182061615405,0.003135219631053491,2
22,2,-56.98198678149208,0.0009625519394849784,0
20,1,-59.575739860501876,0.0073875684011650055,1
20,4,-69.64391672412023,0.0006067572933886922,0
8,4,-44.247752568323556,0.0002792946743782827,0
21,0,-67.20170592092771,0.002015265145628576,0
0,6,-74.2481407013193,0.004375607463945463,1
19,1,-61.18371908579634,0.0018480048540275176,0
8,1,-67.48884347637448,0.004143461762807796,1
19,0,-50.40485946935404,0.0017083366002451923,0
20,1,-58.887827504971035,0.001031830117239945,0
21,6,-47.557558183650826,0.001726983215790593,0
9,5,-58.15244541952489,0.001360252396026909,0
11,1,-48.33508926102641,0.0010060778630823766,0
3,0,-57.02631377077091,0.006031532030227904,1
4,5,-40.28502294350423,0.00038297134586089734,0
8,1,-63.88725395547907,0.0004482567486080672,0
21,2,-51.86499062324986,0.0015817767025087406,0
23,5,-72.6602369765188,0.008510711199997537,1
1,0,-66.5530883994324,0.003339267929299269,1
3,4,-55.02338201002145,0.00491946550013298,2
2,6,-78.58922678270956,0.0005299854747195335,1
4,2,-70.73862799925845,0.002831940754116955,2
1,5,-49.84655975575387,0.004375954082066495,1
3,1,-72.91525356948301,0.001108909828639728,1
23,4,-59.205902829143916,0.001083638701049782,1
7,6,-58.74376023627559,0.0014188867471312634,0
0,3,-63.85151737578341,0.005262846218888116,1
4,2,-69.7728619503429,0.0025559034442335423,0
7,4,-52.65948493673966,0.00069039577926448,0
21,4,-50.51765740614059,0.0009757972936066839,0
10,0,-57.7217676082852,0.0016598000971484522,0
4,3,-52.55692292862962,0.0005728661239995844,0
21,4,-52.32834574635455,0.0007822706544849565,0
9,0,-44.566123775762776,0.0017109877293120719,0
20,1,-60.132050811037224,0.0006184403737903569,0
22,4,-75.61511336208929,0.007669172949668707,1
18,0,-58.074270260024484,0.00028623212379778754,0
22,6,-52.3934799699542,0.0007287029060204832,0
18,2,-56.30675789398616,0.001002912873881904,0
22,2,-68.69440908273758,0.0003590825401706779,0
19,5,-16.149031682252698,0.02165830582171186,2
2,2,-82.90428488421696,0.00511637463760952,1
14,4,-68.45867117291466,0.003997171631831496,1
1,2,-55.81325935725359,0.008603707466275534,1
22,0,-50.2831083786513,0.0019384152312018658,0
2,1,-55.10967747821065,0.004847654047983177,1
22,5,-52.862166551043885,0.0006887909105827472,0
2,2,-72.0186441388451,0.0033991677357819855,1
7,0,-56.21653342022826,0.0005209991586102417,0
9,1,-48.93564502639151,0.00674611704133708,1
8,5,-52.63613581000423,0.0010949707275933831,0
20,1,-57.42116767163544,0.001051727819512322,0
22,4,-65.48217184992231,0.0018028592723234674,0
23,0,-82.95854227207768,0.004484251972103804,1
0,1,-68.92959586716319,0.008628888414095232,1
17,5,-80.12519613161267,0.02853871927555077,2
7,2,-60.63735308925349,0.0006367219318135563,0
8,6,-63.067086911943356,0.0010726372376775235,0
6,6,-67.32527211228849,0.0004708243199392639,0
7,2,-33.64046092284638,0.0014397692432364679,0
19,4,-40.87911114802889,0.0011249802527515233,0
19,6,-65.81652341310348,0.0015384442700430245,0
8,0,-53.36816546956111,0.0005770582161264663,0
12,5,-49.7326649423426,0.023817493974510263,2
0,1,-62.18899062629405,0.004864549188955242,1
20,4,-42.669140583557294,0.0002195861306971561,0
9,2,-44.739928110299026,0.0013565863663824122,0
6,2,-56.10148353714648,0.0004124254044065513,0
22,1,-44.83227967393552,0.00047329900204686934,0
5,4,-57.25831340089678,0.0009758247809471714,0
20,5,-55.184379716380136,0.0028543619051350044,0
17,1,-48.98874181375842,0.0003629149702982393,0
22,1,-62.25528158372404,0.000890339963907651,0
8,2,-40.14331159017212,0.002101793877852819,0
23,4,-65.0007342355887,0.005992582295973198,1
4,0,-58.1332971237463,0.027257279628452685,2
7,4,-62.9489967125909,0.0017764195616909587,0
13,0,-51.465248855984015,0.002003344234163521,0
7,0,-51.004194144504396,0.00036344335362936876,0
14,4,-63.26698044468121,0.001452690154184066,0
9,3,-61.687559318481455,0.0008562755233832128,0
19,2,-52.25293194426587,0.0014269167532565323,0
13,4,-71.67205126833747,0.005202473624859771,1
18,2,-41.11828657662187,0.0009341126595184373,0
6,4,-65.61130163947534,0.00043837644318847564,0
20,6,-72.3436056549757,0.024564009967727413,2
8,6,-46.014934234417716,0.0014101116697002472,0
15,2,-61.50434928002671,0.007255053661339302,1
19,5,-56.587823897031676,0.0016913649006898561,0
9,5,-47.95310324526185,0.0011600869409714855,0
20,6,-18.97762425953396,0.013291893415321537,2
8,3,-52.29674605052238,0.0009669272363429919,0
22,3,-57.67451901280022,0.0025290262969882,1
22,4,-62.71420648884914,0.007913027302983563,1
20,2,-58.225573258709595,0.0014725733730054469,0
7,4,-63.32896974668487,0.0006516210467266048,0
20,4,-66.13828206878685,0.004600217032274175,1
21,6,-59.1131090600138,0.0005578200741475611,0
22,3,-82.91995739082934,0.0027602293725332593,1
2,0,-53.57040167852772,0.00437183975875241,1
8,6,-61.43371631178106,0.0016500706380493232,0
19,5,-62.59817151545091,0.00044295213206719137,0
21,6,-61.03108133189097,0.0006607326715038665,0
23,1,-60.33482784578739,0.0049452016897991325,1
8,6,-55.425148203963346,0.0014094814230032834,0
7,5,-79.0683137907901,0.02564238532105283,2
8,2,-61.380590184399246,0.0010766661177053097,0
12,5,-57.499030189029114,0.004146816659260032,2
17,3,-35.38117586066523,0.0010157893909679304,0
9,1,-92.12190474484728,0.0008610974068891239,2
3,5,-79.04299593297581,0.003235438217964865,1
9,6,-76.38449078775866,0.01943764183931408,2
16,1,-80.87285887176424,0.0032799448124389385,1
0,5,-74.49646546551918,0.001868656789569385,0
18,2,-58.34378006727121,0.0017163564987833667,0
16,1,-64.2259832494681,0.005777863207417937,1
19,2,-49.89436827595851,0.002224142319071201,0
1,5,-54.83261471546533,0.0029984867118803583,1
9,4,-29.91402972242288,0.0007678070195880123,0
21,2,-59.218219374945924,0.0016481121464525452,0
12,6,-55.51091187966242,0.0014430121908288087,0
8,0,-51.97328855319252,0.0010839479498515052,0
4,6,-49.42117346913245,0.0010260025104278068,0
9,5,-69.62814513419269,0.0017243341305018256,0
6,1,-47.03174129114204,0.0018767937468308683,0
8,2,-42.46728661942897,0.0012440080912437424,0
2,4,-54.6226692146123,0.0004145975108814513,0
0,1,-93.77226623818004,0.004086427665336598,1
7,6,-60.565361420892515,0.0008034508654895179,0
22,1,-67.14251730940167,0.0008710344744028702,0
20,1,-74.97305691945667,0.0013816806313308395,0
11,6,-57.085310941711576,0.001552986080123306,1
5,6,-82.16585807344093,0.02304936512836252,2
9,3,-51.04266244060837,0.0010402862666643693,0
13,3,-78.16945500786906,0.0012555367845282605,0
12,5,-46.988213149140776,0.00024801458226480973,0
17,4,-92.30165163633082,0.010422657556390122,1
5,0,-69.04064029380149,0.0061569608002469915,1
19,6,-51.14901496479736,0.0003843475740413606,0
9,5,-51.28623342805804,0.0008805580157650428,0
21,4,-49.82829235049418,0.0016938038148733771,0
12,0,-64.03182801629488,0.0008690983840931008,0
3,0,-53.86107563428081,0.005270259361817558,1
19,6,-76.75369514916623,0.015178819774858179,2
11,2,-39.710042539369596,0.01368230150776489,2
3,1,-67.89200953839145,0.006926980631499864,1
18,4,-58.28330863722198,0.001410008461775126,0
20,3,-46.675807898949486,0.0014563541961233107,0
20,3,-54.531333865131465,0.0014931687917704329,0
18,5,-45.915885910638444,0.002236356972294069,0
8,4,-45.29474928194835,0.00270700886766842,0
22,1,-68.85781981333984,0.004837224752247082,1
7,0,-49.42511704655929,0.002173851496884536,0
18,0,-60.9473502945501,0.0005464908222943662,0
0,0,-34.05924797905744,0.004293668917071145,1
20,1,-48.821588125230605,0.001532197823715925,0
3,6,-52.23271965921981,0.0008069484521217876,0
2,0,-69.87624601147931,0.003905214021813203,2
18,6,-62.381504588910474,0.0015297952170299314,0
13,1,-62.281892542081906,0.001732172756724603,0
9,5,-58.87441281196308,0.0021585858825994403,0
22,3,-53.63302406398179,0.0015195444273534955,0
8,6,-54.37261064087113,0.0007822532348019025,0
13,5,-69.70783179531134,0.006230767325966885,1
15,2,-39.701481965581806,0.0027572703829456774,0
20,6,-64.2905522089504,0.01743441285817034,2
7,3,-46.80459978281074,0.0005463816212210064,0
16,6,-59.36054358037628,0.0014887009495838464,0
22,6,-51.956265563850344,0.0017361799819627067,0
22,5,-89.4750659163234,0.004728365507776944,1
2,4,-65.44251760552605,0.0031094545028402592,2
19,1,-62.32648379961369,0.0007524908938897998,0
21,2,-53.5237020137401,0.0011855845754421904,0
15,4,-74.95787182581132,0.0042759358961224,2
4,5,-81.75195173215853,0.02400641562309662,2
4,4,-54.99013355823251,0.001031682536532926,0
11,2,-65.12633901018934,0.009864767521835273,1
16,4,-60.6277774316251,0.0034576086284919378,0
19,3,-58.28268749784613,0.0007856314176613413,0
10,6,-56.278229394430944,0.0012083366008183258,0
